//변수명,명칭,영문명칭,일어명칭,중국명칭,태국명칭,기본생성개수,최대곂침개수,1차아이템종류,2차아이템종류,3차아이템종류,아이템직업소속,소비불가,사용가능,사용성별,무게,가격,게임머니,내구력,수리횟수,수리불가능,고장유무,마모도,경도,잡는형식,굽높이,장착위치,장착위치,파츠파일,제거될위치,기본부위무시,아이템레벨,추가레벨,희귀성,상점판매가능,로그남길것,공격속도 감소,필요 아이템,필요 아이템종류,최소능력,최대능력,공격 속성,속성 공격력,최소추가스킬,최대추가스킬,공격 스타일,타격방식,무기종류,아이템1차공격순서,아이템2차공격순서,아이템3차공격순서,아이템4차공격순서,아이템1차공격동작,아이템2차공격동작,아이템3차공격동작,아이템4차공격동작,지속피해,최대장전개수,반동,구경,연발률,장전시간,추가공격성공률,추가 마법성공률,공격속도,타격시 반동,공격범위,추가판정치,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,필요직업,필요힘,필요체력,필요민첩,필요지능,필요MP,필요EP,직업필요레벨,학과필요레벨,기술준비,기술 준비시간,기술 시전거리,원소이펙트,사용 효과,효과 2 (2차 효과),효과 3 (3차 효과),사용 모션,유지시간,지속시간,발동시기,발동대상,사용시기,마법범위,마법속성,참조스탯1,참조스탯2,참조타겟1,참조타겟2,참조수치1,참조수치2,기술속성,마법저항,전기저항,불저항,바람저항,물저항,땅저항,마법증폭,마법퓨전,악행,성장유무,생산유무,숙련레벨,최대숙련레벨,서브디파인위치,현재경험치,기술숙련치,연속기술방식,콤보스킬타임,카드타입,비행속도,비행선회각(좌우),비행선회각(상하),비행제한레벨,비행연료충전량,비행연료소비량,가속연료충전량,팩당연료충전량,직업제한1,제한레벨1,직업제한2,제한레벨2,반사광,공격음1(무기 타격음),공격음2(무기 크리티컬),공격음3(무기 휘두름음1),공격음4(무기 휘두름음2),방어음,타격음(충전소리),피해음,뛸때 추가음,아이콘파일,설명,영어설명,일어설명,중국어설명,태국어설명
//dwID,szName,szNameEn,"""""","""""","""""",dwNum,dwPackMax,dwItemKind1,dwItemKind2,dwItemKind3,dwItemJob,bPermanence,dwUseable,dwItemSex,dwWeight,dwCost,dwCash,dwEndurance,dwRepairNumber,bRepairUnable,bJammed,nAbrasion,nHardness,dwHanded,dwHeelH,dwParts,dwPartsub,bPartFile,dwExclusive,dwBasePartsIgnore,dwItemLV,dwAddLV,dwItemRare,dwShopAble,bLog,dwSpeedPenalty,dwLinkItem,dwLinkKind,dwAbilityMin,dwAbilityMax,eItemType,wItemEAtk,dwAddSkillMin,dwAddSkillMax,dwAtkStyle,dwAtkType,dwWeaponType,dwItemAtkOrder1,dwItemAtkOrder2,dwItemAtkOrder3,dwItemAtkOrder4,dwItemMotion1,dwItemMotion2,dwItemMotion3,dwItemMotion4,bContinuousPain,dwShellQuantity,dwRecoil,dwCaliber,dwBarrageRate,dwLoadingTime,nAdjHitRate,nAdjSpellRate,dwAttackSpeed,dwDmgShift,dwAttackRange,dwAdjRoll,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwReqJob,dwReqStr,dwReqSta,dwReqDex,dwReqInt,dwReqMp,dwRepFp,dwReqJobLV,dwReqDisLV,dwSkillReadyType,dwSkillReady,dwSkillRange,dwSfxElemental,dwSfxObj,dwSfxObj2,dwSfxObj3,"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)",dwCircleTime,dwSkillTime,dwExeChance,dwExeTarget,dwUseChance,dwSpellRegion,dwSpellType,dwReferStat1,dwReferStat2,dwReferTarget1,dwReferTarget2,dwReferValue1,dwReferValue2,dwSkillType,dwItemResistMagic,fItemResistElecricity,fItemResistFire,fItemResistWind,fItemResistWater,fItemResistEarth,bAmplification,bFusion,nEvildoing,bGrow,bCraft,dwExpertLV,ExpertMax,dwSubDefine,dwExp,LVRatio,dwComboStyle,dwComboSkillTime,dwCardType,fFlightSpeed,fFlightLRAngle,fFlightTBAngle,dwFlightLimit,dwFFuelReMax,dwFFuelSp,dwAFuelReMax,dwFuelRe,dwLimitJob1,dwLimitLevel1,dwLimitJob2,dwLimitLevel2,dwReflect,dwSndAttack1,dwSndAttack2,dwSndAttack3,dwSndAttack4,dwSndDefense,dwSndHit,dwSndDamage,dwSndClang,szIcon,szComment,"""""","""""","""""",""""""
SI_ASS_HEAL_PATIENCE,"""페이션스""","""Patience""","""?????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_HEAL,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,12,12,SR_BEFORE,0,=,=,XI_SKILL_ASS_HEAL_CASTING01,XI_SKILL_ASS_HEAL_PATIENCE01,=,MTI_ASS_HEAL_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,875,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssHeaPatien.dds""","""효과가 지속되는 동안 최대 HP의 양을 늘린다.""","""""","""?象の最大HP（生命力）を一定時間?加させるスキル。""","""""",""""""
SI_ASS_HEAL_REGENERATION,"""리제네레이션""","""Regeneration""","""?????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_HEAL,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,19,41,SR_BEFORE,0,=,=,XI_SKILL_ASS_HEAL_CASTING01,XI_SKILL_ASS_HEAL_REGENERATION01,=,MTI_ASS_HEAL_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,895,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssHeaRegene.dds""","""질병과 독에 대한 내성을 가진다.""","""""","""""","""""",""""""
SI_ASS_HEAL_PREVENTION,"""프리벤션""","""Prevention""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_HEAL,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,18,18,SR_BEFORE,0,=,=,XI_SKILL_ASS_HEAL_CASTING01,XI_SKILL_ASS_HEAL_PREVENTION01,=,MTI_ASS_HEAL_CASTING01,=,0,WET_DEAD,EXT_SELFCHGPARAMET,WUI_NOW,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,915,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssHeaPreven.dds""","""죽을 만큼의 데미지를 받게 되면 바로 회복시켜주어 죽음을 모면하게 합니다.""","""""","""""","""""",""""""
SI_ASS_CHEER_HEAPUP,"""힙업""","""HeapUp""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,4,4,SR_BEFORE,0,=,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_HEAPUP01     ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,935,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheHeapup.dds""","""대상의 체력을 상승 시켜준다.""","""""","""?象の?力を一定時間上昇させるスキル。""","""""",""""""
SI_ASS_CHEER_CANNONBALL,"""캐논볼""","""CannonBall""","""??????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,9,9,SR_BEFORE,0,=,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_CANNONBALL01 ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,955,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheCannon.dds""","""대상의 민첩을 상승 시켜준다.""","""""","""?象の敏捷を一定時間上昇させるスキル。""","""""",""""""
SI_ASS_CHEER_CIRCLEHEALING,"""써클힐링""","""Circle Healing""","""???????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,15,15,SR_BEFORE,0,0,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_HEAL_HEALING01,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_TROUPE,WUI_NOW,=,=,DST_INT,=,RT_HEAL,=,11,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,975,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheCircle.dds""","""시전자 주위에 있는 단원들의 HP를 동시에 회복시켜줍니다.""","""""","""同じ劇?（パ?ティ）メンバ?のHP（生命力）を同時に回復させてくれるスキル。""","""""",""""""
SI_ASS_CHEER_MENTALSIGN,"""멘탈사인""","""MentalSign""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,5,5,SR_BEFORE,0,=,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_MENTALSIGN01 ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,995,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheMental.dds""","""대상의 지능을 상승 시켜줍니다.""","""""","""。""","""""",""""""
SI_ASS_CHEER_BEEFUP,"""비프업""","""BeefUp""","""??????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,7,7,SR_BEFORE,0,=,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_BEEFUP01     ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,1015,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheBeefup.dds""","""대상의 힘을 상승 시켜준다.""","""""","""""","""""",""""""
SI_ASS_KNU_BURSTCRACK,"""버스트크랙""","""Burst Crack""","""?????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_KNUCKLE,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_KNUCKLEHAMMER,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,0,=,0,=,=,=,=,=,=,=,=,0,=,7,7,SR_AFTER,0,0,=,=,XI_SKILL_ASS_KNU_BURSTCRACK01,=,MTI_ASS_KNU_BURSTCRACK,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_AROUND,=,DST_STA,=,RT_ATTACK,=,10,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,2055,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssKnuBurstC.dds""","""너클해머를 이용하는 스킬로 바닥을 타격하여 자신과 근접한 적들에게도 피해를 줍니다.""","""""","""ナックルハンマ?を利用するスキルで、地面を割り自分と近接した複?の敵にダメ?ジを?えるル。""","""""",""""""
SI_ASS_CHEER_STONEHAND,"""스톤핸드""","""Stonehand""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,10,10,SR_BEFORE,0,0,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_STONEHAND01 ,=,MTI_ASS_CHEER_CASTING01,=,=,WET_NOW,EXT_OBJCHGPARAMET,WUI_NOW,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,=,=,=,1,20,2215,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheStoneh.dds""","""일정시간 동안 모든 공격에 확률적으로 스턴 효과가 나옵니다.""","""""","""""","""""",""""""
SI_ASS_CHEER_QUICKSTEP,"""퀵 스텝""","""Quick Step""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,=,2,2,SR_BEFORE,0,0,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_QUICKSTEP01 ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,SRO_DIRECT,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,2235,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheQuicks.dds""","""자신의 이동속도를 올려줍니다.""","""""","""""","""""",""""""
SI_ASS_CHEER_CATSREFLEX,"""캣즈 리플렉스""","""Cat's Reflex""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,=,6,6,SR_BEFORE,0,0,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_CATSREFLEX01 ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,SRO_DIRECT,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,2255,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheCatsre.dds""","""대상의 회피률을 올려줍니다.""","""""","""""","""""",""""""
SI_ASS_CHEER_ACCURACY,"""어규러시""","""Accuracy""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,=,3,3,SR_BEFORE,0,0,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_ASS_CHEER_ACCURACY01 ,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,SRO_DIRECT,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,2275,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssCheAccura.dds""","""대상의 명중률을 올려줍니다.""","""""","""""","""""",""""""
SI_ASS_KNU_POWERFIST,"""파워 피스트""","""Power Fist""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_KNUCKLE,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_KNUCKLEHAMMER,0,0,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,16,16,SR_AFTER,0,0,=,=,XI_SKILL_ASS_KNU_POWERFIST01,=,MTI_ASS_KNU_POWERFIST,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,DST_STA,=,RT_ATTACK,=,25,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,2295,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssKnuPowerf.dds""","""너클해머를 사용하여 적에게 강력한 공격을 가격하게 됩니다. ""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_RIN_ACTING_MORALE,"""모럴핑거""","""MoraleFinger""","""?????????""","""""","""""",1,1,JTYPE_PRO,JOB_RINGMASTER,DIS_ACTING,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,=,=,=,=,=,=,=,0,0,1,41,SR_BEFORE,0,=,=,=,=,=,MTI_RIN_ACTING_MORALE,=,=,WET_NOW,EXT_OTHER,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,1035,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""전체의 지구력 사용량 저하(-1 + 5~23%)(지속시간동일)(단독사용불능)""","""""","""""","""""",""""""
SI_RIN_ACTING_BETATRON,"""베타트론""","""Betatron""","""???????""","""""","""""",1,1,JTYPE_PRO,JOB_RINGMASTER,DIS_ACTING,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,6,41,SR_BEFORE,0,=,=,=,=,=,MTI_RIN_ACTING_BETATRON,0,=,WET_NOW,EXT_OTHER,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,1055,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""전체의 정신력 사용량 저하(-1 + 5~23%)(지속시간동일)(단독사용불능)""","""""","""""","""""",""""""
SI_RIN_ACTING_BULLSEYE,"""불스아이""","""Bullseye""","""???????""","""""","""""",1,1,JTYPE_PRO,JOB_RINGMASTER,DIS_ACTING,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,10,41,SR_BEFORE,0,=,=,=,=,=,MTI_RIN_ACTING_BULLSEYE,=,0,WET_NOW,EXT_OTHER,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,1075,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""전체의 공격성공률 증가(1~10)(지속시간동일)(단독사용불능)""","""""","""""","""""",""""""
SI_RIN_ACTING_MEMORIALDAY,"""메모리얼데이""","""MemorialDay""","""????????""","""""","""""",1,1,JTYPE_PRO,JOB_RINGMASTER,DIS_ACTING,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,16,41,SR_BEFORE,0,=,=,=,=,=,MTI_RIN_ACTING_MEMORIALDAY,=,0,WET_NOW,EXT_OTHER,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,1095,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""전체의 공격력 추가(1~10)(지속시간동일)(단독사용불능)""","""""","""""","""""",""""""
SI_RIN_ACTING_REV,"""레브""","""Rev""","""???""","""""","""""",1,1,JTYPE_PRO,JOB_RINGMASTER,DIS_ACTING,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,21,41,SR_BEFORE,0,=,=,=,=,=,MTI_RIN_ACTING_REV,0,=,WET_NOW,EXT_OTHER,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,1115,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""전체의 속도증가(지속시간증가)(단독사용불능)""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_BIL_POSTER_FURIL,"""푸릴 포스터""","""Furil Poster""","""????????""","""""","""""",1,1,JTYPE_PRO,JOB_BILLPOSTER,DIS_POSTER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,1,41,SR_BEFORE,0,=,=,=,=,=,MTI_BIL_POSTER_FURIL,=,0,WET_NOW,EXT_OBJCHGPARAMET,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_MAGIC,0,0,0,0,0,0,=,=,=,=,=,1,20,1135,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""대상의 체력을 떨어뜨리는 포스터를 사용한다.""","""""","""""","""""",""""""
SI_BIL_POSTER_KEROS,"""케로스 포스트""","""Keros Poster""","""????????""","""""","""""",1,1,JTYPE_PRO,JOB_BILLPOSTER,DIS_POSTER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,6,41,SR_BEFORE,0,=,=,=,=,=,MTI_BIL_POSTER_KEROS,=,0,WET_NOW,EXT_OBJCHGPARAMET,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_MAGIC,0,0,0,0,0,0,=,=,=,=,=,1,20,1155,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""대상의 지능을 떨어뜨리는 포스터를 사용한다.""","""""","""""","""""",""""""
