//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템종류	필요 아이템	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율		최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전효과)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4(유지효과)	"효과 5(발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류설정	보석옵션설정	변환될무기설정	변환될확률설정	레드칩액수설정	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	II_SYS_SYS_EVE_PSP	IDS_PROPITEM_TXT_006076	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_EVENTSUB	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	5	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysEvePsp.dds"""	0	""""""	IDS_PROPITEM_TXT_006077
6	II_SYS_SYS_QUE_BOOK	IDS_PROPITEM_TXT_006078	1	1	IK1_SYSTEM	IK2_TEXT	IK3_TEXT_BOOK	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysQueLetterB.dds"""	500	"""Book_Fuckme.txt"""	IDS_PROPITEM_TXT_006079
6	II_SYS_SYS_QUE_SCROLL	IDS_PROPITEM_TXT_006080	1	1	IK1_SYSTEM	IK2_TEXT	IK3_TEXT_SCROLL	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysQueLetterB.dds"""	501	"""Scroll_Fuckme.txt"""	IDS_PROPITEM_TXT_006081
6	II_SYS_SYS_QUE_LETTER	IDS_PROPITEM_TXT_006082	1	1	IK1_SYSTEM	IK2_TEXT	IK3_TEXT_LETTER	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysQueLetterB.dds"""	0	"""Letter_Fuckme.txt"""	IDS_PROPITEM_TXT_006083
//P.K필드용	아이템													=																																																																																																													
6	II_SYS_SYS_KEY_PKENTRANCE	IDS_PROPITEM_TXT_006084	1	20	IK1_SYSTEM	IK2_SYSTEM	IK3_KEY	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysKeyGate1.dds"""	0	""""""	IDS_PROPITEM_TXT_006085
6	II_SYS_SYS_QUE_KARMABALL	IDS_PROPITEM_TXT_006086	1	99	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemGem.dds"""	0	""""""	IDS_PROPITEM_TXT_006087
//	seghope	아이템	NoDisguise											=																																																																																																													
6	II_SYS_SYS_GM_NODISGUISE	IDS_PROPITEM_TXT_006088	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_GM	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/nodis"""	IDS_PROPITEM_TXT_006089
6	II_SYS_SYS_GM_UNDYING	IDS_PROPITEM_TXT_006090	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_UNDYING	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	15000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenFooPilGold.dds"""	0	"""/ud /noud"""	IDS_PROPITEM_TXT_006091
6	II_SYS_SYS_GM_UNDYING2	IDS_PROPITEM_TXT_006092	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_UNDYING	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	15000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenFooPilGold.dds"""	0	"""/ud2 /noud"""	IDS_PROPITEM_TXT_006093
6	II_SYS_SYS_GM_DIS_YOUNGAIBATT	IDS_PROPITEM_TXT_006094	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 721 /nodis"""	IDS_PROPITEM_TXT_006095
6	II_SYS_SYS_GM_DIS_AIBATT1	IDS_PROPITEM_TXT_006096	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 20 /nodis"""	IDS_PROPITEM_TXT_006097
6	II_SYS_SYS_GM_DIS_AIBATT4	IDS_PROPITEM_TXT_006098	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 23 /nodis"""	IDS_PROPITEM_TXT_006099
6	II_SYS_SYS_GM_DIS_CUTELAWOLF	IDS_PROPITEM_TXT_006100	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 720 /nodis"""	IDS_PROPITEM_TXT_006101
6	II_SYS_SYS_GM_DIS_LAWOLF	IDS_PROPITEM_TXT_006102	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 37 /nodis"""	IDS_PROPITEM_TXT_006103
6	II_SYS_SYS_GM_DIS_LAWOLF4	IDS_PROPITEM_TXT_006104	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 39 /nodis"""	IDS_PROPITEM_TXT_006105
6	II_SYS_SYS_GM_DIS_MUSHPANG1	IDS_PROPITEM_TXT_006106	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 96 /nodis"""	IDS_PROPITEM_TXT_006107
6	II_SYS_SYS_GM_DIS_NYANGNYANG1	IDS_PROPITEM_TXT_006108	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 40 /nodis"""	IDS_PROPITEM_TXT_006109
6	II_SYS_SYS_GM_DIS_LEYENA	IDS_PROPITEM_TXT_006110	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 722 /nodis"""	IDS_PROPITEM_TXT_006111
6	II_SYS_SYS_GM_DIS_LEYENA2	IDS_PROPITEM_TXT_006112	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 541 /nodis"""	IDS_PROPITEM_TXT_006113
6	II_SYS_SYS_GM_DIS_LEYENA4	IDS_PROPITEM_TXT_006114	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 543 /nodis"""	IDS_PROPITEM_TXT_006115
6	II_SYS_SYS_GM_DIS_LUIA	IDS_PROPITEM_TXT_006116	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 723 /nodis"""	IDS_PROPITEM_TXT_006117
6	II_SYS_SYS_GM_DIS_LUIA2	IDS_PROPITEM_TXT_006118	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 607 /nodis"""	IDS_PROPITEM_TXT_006119
6	II_SYS_SYS_GM_DIS_LUIA4	IDS_PROPITEM_TXT_006120	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 609 /nodis"""	IDS_PROPITEM_TXT_006121
6	II_SYS_SYS_GM_DIS_BANG5	IDS_PROPITEM_TXT_006122	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 101 /nodis"""	IDS_PROPITEM_TXT_006123
6	II_SYS_SYS_GM_DIS_MRPUMPKIN5	IDS_PROPITEM_TXT_006124	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	300000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 71 /nodis"""	IDS_PROPITEM_TXT_006125
6	II_SYS_SYS_GM_DIS_LOSHA	IDS_PROPITEM_TXT_006126	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 210 /nodis"""	IDS_PROPITEM_TXT_006127
6	II_SYS_SYS_GM_DIS_BOBOKU	IDS_PROPITEM_TXT_006128	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 211 /nodis"""	IDS_PROPITEM_TXT_006129
6	II_SYS_SYS_GM_DIS_JURIA	IDS_PROPITEM_TXT_006130	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 212 /nodis"""	IDS_PROPITEM_TXT_006131
6	II_SYS_SYS_GM_DIS_MARCHE	IDS_PROPITEM_TXT_006132	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 214 /nodis"""	IDS_PROPITEM_TXT_006133
6	II_SYS_SYS_GM_DIS_MARTIN	IDS_PROPITEM_TXT_006134	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 218 /nodis"""	IDS_PROPITEM_TXT_006135
6	II_SYS_SYS_GM_DIS_REWARD	IDS_PROPITEM_TXT_006136	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 669 /nodis"""	IDS_PROPITEM_TXT_006137
