//변수명,명칭,영문명칭,일어명칭,중국명칭,태국명칭,기본생성개수,최대곂침개수,1차아이템종류,2차아이템종류,3차아이템종류,아이템직업소속,소비불가,사용가능,사용성별,무게,가격,게임머니,내구력,수리횟수,수리불가능,고장유무,마모도,경도,잡는형식,굽높이,장착위치,장착위치,파츠파일,제거될위치,기본부위무시,아이템레벨,추가레벨,희귀성,상점판매가능,로그남길것,공격속도 감소,필요 아이템,필요 아이템종류,최소능력,최대능력,공격 속성,속성 공격력,최소추가스킬,최대추가스킬,공격 스타일,타격방식,무기종류,아이템1차공격순서,아이템2차공격순서,아이템3차공격순서,아이템4차공격순서,아이템1차공격동작,아이템2차공격동작,아이템3차공격동작,아이템4차공격동작,지속피해,최대장전개수,반동,구경,연발률,장전시간,추가공격성공률,추가 마법성공률,공격속도,타격시 반동,공격범위,추가판정치,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,필요직업,필요힘,필요체력,필요민첩,필요지능,필요MP,필요EP,직업필요레벨,학과필요레벨,기술준비,기술 준비시간,기술 시전거리,원소이펙트,사용 효과,효과 2 (2차 효과),효과 3 (3차 효과),사용 모션,유지시간,지속시간,발동시기,발동대상,사용시기,마법범위,마법속성,참조스탯1,참조스탯2,참조타겟1,참조타겟2,참조수치1,참조수치2,기술속성,마법저항,전기저항,불저항,바람저항,물저항,땅저항,마법증폭,마법퓨전,악행,성장유무,생산유무,숙련레벨,최대숙련레벨,서브디파인위치,현재경험치,기술숙련치,연속기술방식,콤보스킬타임,카드타입,비행속도,비행선회각(좌우),비행선회각(상하),비행제한레벨,비행연료충전량,비행연료소비량,가속연료충전량,팩당연료충전량,직업제한1,제한레벨1,직업제한2,제한레벨2,반사광,공격음1(무기 타격음),공격음2(무기 크리티컬),공격음3(무기 휘두름음1),공격음4(무기 휘두름음2),방어음,타격음(충전소리),피해음,뛸때 추가음,아이콘파일,설명,영어설명,일어설명,중국어설명,태국어설명
//dwID,szName,szNameEn,"""""","""""","""""",dwNum,dwPackMax,dwItemKind1,dwItemKind2,dwItemKind3,dwItemJob,bPermanence,dwUseable,dwItemSex,dwWeight,dwCost,dwCash,dwEndurance,dwRepairNumber,bRepairUnable,bJammed,nAbrasion,nHardness,dwHanded,dwHeelH,dwParts,dwPartsub,bPartFile,dwExclusive,dwBasePartsIgnore,dwItemLV,dwAddLV,dwItemRare,dwShopAble,bLog,dwSpeedPenalty,dwLinkItem,dwLinkKind,dwAbilityMin,dwAbilityMax,eItemType,wItemEAtk,dwAddSkillMin,dwAddSkillMax,dwAtkStyle,dwAtkType,dwWeaponType,dwItemAtkOrder1,dwItemAtkOrder2,dwItemAtkOrder3,dwItemAtkOrder4,dwItemMotion1,dwItemMotion2,dwItemMotion3,dwItemMotion4,bContinuousPain,dwShellQuantity,dwRecoil,dwCaliber,dwBarrageRate,dwLoadingTime,nAdjHitRate,nAdjSpellRate,dwAttackSpeed,dwDmgShift,dwAttackRange,dwAdjRoll,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwReqJob,dwReqStr,dwReqSta,dwReqDex,dwReqInt,dwReqMp,dwRepFp,dwReqJobLV,dwReqDisLV,dwSkillReadyType,dwSkillReady,dwSkillRange,dwSfxElemental,dwSfxObj,dwSfxObj2,dwSfxObj3,"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)",dwCircleTime,dwSkillTime,dwExeChance,dwExeTarget,dwUseChance,dwSpellRegion,dwSpellType,dwReferStat1,dwReferStat2,dwReferTarget1,dwReferTarget2,dwReferValue1,dwReferValue2,dwSkillType,dwItemResistMagic,fItemResistElecricity,fItemResistFire,fItemResistWind,fItemResistWater,fItemResistEarth,bAmplification,bFusion,nEvildoing,bGrow,bCraft,dwExpertLV,ExpertMax,dwSubDefine,dwExp,LVRatio,dwComboStyle,dwComboSkillTime,dwCardType,fFlightSpeed,fFlightLRAngle,fFlightTBAngle,dwFlightLimit,dwFFuelReMax,dwFFuelSp,dwAFuelReMax,dwFuelRe,dwLimitJob1,dwLimitLevel1,dwLimitJob2,dwLimitLevel2,dwReflect,dwSndAttack1,dwSndAttack2,dwSndAttack3,dwSndAttack4,dwSndDefense,dwSndHit,dwSndDamage,dwSndClang,szIcon,szComment,"""""","""""","""""",""""""
II_GEN_POT_DRI_VITAL500,"""활력드링크 500""","""VitalDrink 500""","""スタミナドリンク 500""","""""","""""",1,99,IK1_GENERAL,IK2_POTION,IK3_DRINK,=,=,1,=,10,172,=,=,=,=,=,=,=,=,=,=,=,0,=,=,5,=,5,1,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_FP,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,XI_GEN_CURE01,=,=,=,=,=,=,=,WUI_NOW,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,SND_ITEM_GNEATFOOD,=,=,=,=,=,=,=,"""itm_GenPotDriVitHig.dds""","""""","""""","""""","""""",""""""
II_GEN_POT_DRI_VITAL600,"""활력드링크 600""","""VitalDrink 600""","""スタミナドリンク 600""","""""","""""",1,99,IK1_GENERAL,IK2_POTION,IK3_DRINK,=,=,1,=,10,195,=,=,=,=,=,=,=,=,=,=,=,0,=,=,6,=,6,1,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_FP,=,170,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,XI_GEN_CURE01,=,=,=,=,=,=,=,WUI_NOW,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,SND_ITEM_GNEATFOOD,=,=,=,=,=,=,=,"""itm_GenPotDriVitHig.dds""","""""","""""","""""","""""",""""""
II_GEN_POT_DRI_VITAL700,"""활력드링크 700""","""VitalDrink 700""","""スタミナドリンク 700""","""""","""""",1,99,IK1_GENERAL,IK2_POTION,IK3_DRINK,=,=,1,=,10,222,=,=,=,=,=,=,=,=,=,=,=,0,=,=,7,=,7,1,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_FP,=,195,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,XI_GEN_CURE01,=,=,=,=,=,=,=,WUI_NOW,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,SND_ITEM_GNEATFOOD,=,=,=,=,=,=,=,"""itm_GenPotDriVitHig.dds""","""""","""""","""""","""""",""""""
II_GEN_POT_DRI_VITAL800,"""활력드링크 800""","""VitalDrink 800""","""スタミナドリンク 800""","""""","""""",1,99,IK1_GENERAL,IK2_POTION,IK3_DRINK,=,=,1,=,10,250,=,=,=,=,=,=,=,=,=,=,=,0,=,=,8,=,8,1,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_FP,=,220,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,XI_GEN_CURE01,=,=,=,=,=,=,=,WUI_NOW,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,SND_ITEM_GNEATFOOD,=,=,=,=,=,=,=,"""itm_GenPotDriVitHig.dds""","""""","""""","""""","""""",""""""
II_GEN_POT_DRI_VITAL900,"""활력드링크 900""","""VitalDrink 900""","""スタミナドリンク 900""","""""","""""",1,99,IK1_GENERAL,IK2_POTION,IK3_DRINK,=,=,1,=,10,280,=,=,=,=,=,=,=,=,=,=,=,0,=,=,9,=,9,1,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_FP,=,250,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,XI_GEN_CURE01,=,=,=,=,=,=,=,WUI_NOW,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,SND_ITEM_GNEATFOOD,=,=,=,=,=,=,=,"""itm_GenPotDriVitHig.dds""","""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II_GEN_JEW_EAR_ATTEARRING01,"""디몰이어링+1""","""DemolEarring+1""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,3283,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,19,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_CHR_DMG,=,8,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,19,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_ATTEARRING02,"""디몰이어링+2""","""DemolEarring+2""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,14505,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,31,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_CHR_DMG,=,13,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,31,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_ATTEARRING03,"""디몰이어링+3""","""DemolEarring+3""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,41599,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,41,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_CHR_DMG,=,19,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,41,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_ATTEARRING04,"""디몰이어링+4""","""DemolEarring+4""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,81004,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,49,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_CHR_DMG,=,22,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,49,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_ATTEARRING05,"""디몰이어링+5""","""DemolEarring+5""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,167517,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,57,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_CHR_DMG,=,26,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_ATTEARRING06,"""디몰이어링+6""","""DemolEarring+6""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,417810,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,67,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_CHR_DMG,=,31,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,67,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_DEFEARRING01,"""플럭이어링+1""","""PlugEarring+1""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,3283,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,19,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_ADJDEF,=,39,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,19,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar02.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_DEFEARRING02,"""플럭이어링+2""","""PlugEarring+2""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,14505,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,31,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_ADJDEF,=,60,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,31,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar02.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_DEFEARRING03,"""플럭이어링+3""","""PlugEarring+3""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,41599,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,41,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_ADJDEF,=,80,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,41,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar02.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_DEFEARRING04,"""플럭이어링+4""","""PlugEarring+4""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,81004,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,49,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_ADJDEF,=,94,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,49,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar02.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_DEFEARRING05,"""플럭이어링+5""","""PlugEarring+5""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,167517,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,57,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_ADJDEF,=,109,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar02.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_DEFEARRING06,"""플럭이어링+6""","""PlugEarring+6""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,417810,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,67,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_ADJDEF,=,128,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,67,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar02.dds""","""""","""""","""""","""""",""""""
/*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II_GEN_JEW_EAR_AVDEARRING01,"""레피이어링+1""","""RapiEarring+1""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,3283,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,19,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_PARRY,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,19,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar03.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_AVDEARRING02,"""레피이어링+2""","""RapiEarring+2""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,14505,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,31,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_PARRY,=,2,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,31,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar03.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_AVDEARRING03,"""레피이어링+3""","""RapiEarring+3""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,41599,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,41,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_PARRY,=,3,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,41,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar03.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_AVDEARRING04,"""레피이어링+4""","""RapiEarring+4""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,81004,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,49,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_PARRY,=,4,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,49,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar03.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_AVDEARRING05,"""레피이어링+5""","""RapiEarring+5""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,167517,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,57,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_PARRY,=,5,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar03.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_EAR_AVDEARRING06,"""레피이어링+6""","""RapiEarring+6""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_EARRING,=,TRUE,=,=,10,417810,=,=,=,=,=,=,=,=,=,PARTS_EARRING1,PARTS_EARRING2,0,=,=,67,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_PARRY,=,6,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,67,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewEarNorEar03.dds""","""""","""""","""""","""""",""""""
*/ //,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II_GEN_JEW_NEC_HPNECKLACE01,"""고어네클리스+1""","""GoreNecklace+1""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_NECKLACE,=,TRUE,=,=,10,889,=,=,=,=,=,=,=,=,=,PARTS_NECKLACE1,=,0,=,=,9,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_HP_MAX,=,82,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,9,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewNecNorNec01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_NEC_HPNECKLACE02,"""고어네클리스+2""","""GoreNecklace+2""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_NECKLACE,=,TRUE,=,=,10,3215,=,=,=,=,=,=,=,=,=,PARTS_NECKLACE1,=,0,=,=,15,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_HP_MAX,=,118,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,15,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewNecNorNec01.dds""","""""","""""","""""","""""",""""""
II_GEN_JEW_NEC_HPNECKLACE03,"""고어네클리스+3""","""GoreNecklace+3""","""""","""""","""""",1,1,IK1_GENERAL,IK2_JEWELRY,IK3_NECKLACE,=,TRUE,=,=,10,6960,=,=,=,=,=,=,=,=,=,PARTS_NECKLACE1,=,0,=,=,23,=,=,=,1,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,DST_HP_MAX,=,166,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,23,=,=,=,=,=,=,=,=,=,=,=,"""itm_GenJewNecNorNec01.dds""","""""","""""","""""","""""",""""""
